uid,timestamp,ip_address,browser,os,device,login_result
79715,2025-05-27T18:55:09.185020,22.236.63.152,Safari 16.3,iOS 16,Tablet,True
74166,2025-05-22T23:30:02.054394,99.183.14.70,Firefox 113.0.1,Android 13,Mobile,True
77711,2025-04-29T04:11:14.827787,123.188.62.87,Safari 16.4,iOS 16,Tablet,True
18529,2025-05-27T05:49:02.706309,209.136.171.216,Firefox 114.0,Windows 11,Tablet,True
23583,2025-05-05T08:08:57.272197,211.177.158.192,Firefox 112.0,Android 13,Mobile,True
80169,2025-05-05T11:18:59.293029,179.168.62.0,Firefox 112.0,Windows 11,Tablet,True
30024,2025-04-29T06:15:25.558051,40.27.162.181,Safari 16.4,macOS 13,Desktop,True
18545,2025-05-05T09:06:24.552218,215.39.188.50,Chrome 114.0.5735.91,Ubuntu 22.04,Desktop,True
1060,2025-05-03T22:18:05.927462,204.196.249.130,Firefox 114.0,Windows 11,Desktop,True
48271,2025-05-07T10:19:12.418856,203.150.116.144,Safari 16.3,iOS 16,Tablet,True
6287,2025-05-18T13:46:24.767969,143.35.193.163,Edge 113.0.1774.57,Android 13,Mobile,True
51198,2025-05-10T07:26:48.489056,202.168.168.51,Edge 114.0.1823.67,Windows 11,Desktop,True
8573,2025-05-06T08:52:25.635716,202.15.207.175,Chrome 115.0.5790.98,Windows 10,Desktop,True
96109,2025-05-05T01:06:30.542036,30.50.227.55,Edge 114.0.1823.67,Android 13,Tablet,True
99137,2025-05-23T20:34:48.139447,200.252.160.239,Safari 15.6,iOS 16,Tablet,True
82345,2025-05-24T16:38:58.477216,26.50.244.181,Chrome 114.0.5735.91,Android 13,Mobile,True
64880,2025-05-27T14:44:54.684504,68.88.135.9,Firefox 114.0,Windows 11,Desktop,True
10638,2025-05-28T07:13:36.794972,192.65.206.220,Chrome 114.0.5735.91,Ubuntu 22.04,Desktop,True
12527,2025-05-21T12:24:25.140387,214.50.146.136,Safari 15.6,iOS 16,Mobile,True
58791,2025-05-16T01:36:44.563127,207.26.41.167,Chrome 114.0.5735.91,Ubuntu 22.04,Desktop,True
28847,2025-05-20T03:30:29.443683,142.140.212.144,Safari 16.4,macOS 13,Desktop,True
52749,2025-04-29T16:53:35.854377,36.174.216.26,Firefox 112.0,Windows 10,Desktop,True
82838,2025-05-11T05:15:56.500595,189.238.234.44,Safari 15.6,macOS 13,Desktop,True
38042,2025-05-20T04:41:05.024620,200.219.181.35,Safari 16.3,iOS 16,Mobile,True
58058,2025-05-20T17:05:31.081707,220.91.174.182,Chrome 115.0.5790.98,Android 13,Tablet,True
52642,2025-05-28T05:40:29.092739,52.108.33.26,Edge 114.0.1823.67,Android 13,Tablet,True
71510,2025-05-14T14:56:23.398749,49.196.137.175,Safari 16.3,iOS 16,Mobile,True
85809,2025-05-12T14:34:40.929447,134.119.239.86,Edge 114.0.1823.67,Windows 11,Desktop,True
13195,2025-05-01T03:34:08.341805,84.161.212.116,Edge 114.0.1823.67,Windows 10,Desktop,True
75020,2025-05-06T07:49:49.188820,200.190.154.46,Safari 15.6,iOS 16,Mobile,True
35738,2025-05-15T15:20:53.779921,218.227.26.110,Edge 113.0.1774.57,Windows 11,Tablet,True
30206,2025-05-05T06:22:10.445085,110.86.97.55,Chrome 114.0.5735.91,Windows 11,Tablet,True
90805,2025-05-25T18:32:16.281851,187.195.84.140,Firefox 112.0,Ubuntu 22.04,Desktop,True
91520,2025-05-11T15:18:57.193552,157.59.21.159,Firefox 113.0.1,Windows 11,Tablet,True
63537,2025-05-20T23:45:41.294186,201.176.91.208,Chrome 114.0.5735.91,Windows 10,Desktop,True
459,2025-05-04T23:14:47.967817,169.248.177.67,Safari 16.3,iOS 16,Mobile,True
31353,2025-05-20T08:41:44.412168,20.153.137.224,Edge 113.0.1774.57,Windows 11,Desktop,True
53339,2025-05-18T15:25:17.302909,40.109.23.180,Chrome 114.0.5735.91,Ubuntu 22.04,Desktop,True
3574,2025-05-12T08:27:38.624864,5.73.203.193,Chrome 115.0.5790.98,Android 13,Mobile,True
36950,2025-05-14T13:39:10.735460,202.129.119.189,Safari 15.6,iOS 16,Tablet,True
43886,2025-05-06T04:06:51.032981,200.244.160.245,Firefox 113.0.1,Windows 11,Tablet,True
81772,2025-05-13T07:47:18.002432,130.172.170.45,Safari 16.3,iOS 16,Mobile,True
96395,2025-05-22T10:20:16.531610,218.71.13.246,Chrome 115.0.5790.98,Windows 11,Desktop,True
25364,2025-05-23T23:45:52.120707,215.54.48.247,Edge 113.0.1774.57,Android 13,Tablet,True
30926,2025-04-29T13:35:13.286103,166.99.253.100,Safari 16.3,macOS 13,Desktop,True
51491,2025-05-22T19:39:48.271106,77.187.136.204,Chrome 113.0.0,Windows 11,Desktop,True
67563,2025-05-05T15:19:06.104470,121.91.20.235,Edge 113.0.1774.57,Windows 11,Tablet,True
44698,2025-05-09T20:51:21.429554,34.17.144.165,Firefox 114.0,Android 13,Tablet,True
32430,2025-05-05T03:24:04.826779,11.176.159.162,Chrome 113.0.0,Windows 11,Desktop,True
2366,2025-05-19T07:48:14.418217,218.214.107.25,Firefox 112.0,Android 13,Tablet,True
27302,2025-05-02T01:31:26.090099,174.37.142.206,Edge 113.0.1774.57,Ubuntu 22.04,Desktop,True
23582,2025-05-05T05:49:27.192995,45.151.111.233,Firefox 112.0,Ubuntu 22.04,Desktop,True
76915,2025-05-27T07:17:24.225964,211.17.59.35,Firefox 113.0.1,Windows 10,Desktop,True
87076,2025-05-28T12:08:34.099617,172.242.179.43,Firefox 114.0,Android 13,Mobile,True
96226,2025-05-01T13:34:59.378875,30.110.98.120,Safari 16.3,iOS 16,Tablet,True
7865,2025-05-06T09:59:22.892730,113.219.184.52,Safari 15.6,macOS 13,Desktop,True
62986,2025-05-13T06:37:31.729677,194.90.30.20,Safari 16.3,iOS 16,Tablet,True
61576,2025-05-12T20:33:25.761258,193.193.40.28,Edge 113.0.1774.57,Windows 10,Desktop,True
36000,2025-05-14T07:42:33.499973,198.103.23.197,Chrome 114.0.5735.91,Ubuntu 22.04,Desktop,True
98117,2025-05-26T12:44:20.776432,185.188.57.67,Safari 16.4,iOS 16,Mobile,True
25822,2025-05-24T21:30:58.907824,19.146.152.138,Edge 114.0.1823.67,Android 13,Mobile,True
67635,2025-05-19T11:28:41.700776,40.237.129.40,Edge 113.0.1774.57,Windows 10,Desktop,True
92087,2025-05-07T21:15:40.539579,222.83.165.124,Edge 113.0.1774.57,Android 13,Mobile,True
69663,2025-05-13T09:47:35.581927,106.37.94.247,Firefox 112.0,Ubuntu 22.04,Desktop,True
68983,2025-05-06T08:30:54.585587,40.123.33.228,Chrome 114.0.5735.91,Windows 10,Desktop,True
7029,2025-05-24T08:08:18.279344,187.142.98.154,Chrome 114.0.5735.91,Ubuntu 22.04,Desktop,True
78697,2025-05-11T10:23:20.457522,217.138.104.72,Safari 15.6,macOS 13,Desktop,True
21512,2025-05-06T00:31:44.274302,162.132.14.129,Safari 15.6,macOS 13,Desktop,True
88580,2025-05-23T13:59:40.573300,31.102.61.75,Chrome 115.0.5790.98,Android 13,Tablet,True
24840,2025-05-08T00:00:44.983473,87.125.232.30,Safari 15.6,macOS 13,Desktop,True
25919,2025-05-21T05:36:30.134347,199.10.129.156,Edge 113.0.1774.57,Windows 11,Tablet,True
30915,2025-05-15T04:58:40.341951,95.51.213.186,Safari 16.3,iOS 16,Mobile,True
57364,2025-05-24T19:53:17.404289,172.200.187.165,Safari 16.4,iOS 16,Mobile,True
21098,2025-05-06T10:45:17.085898,149.69.98.116,Firefox 114.0,Android 13,Mobile,True
522,2025-05-16T10:44:40.787600,156.38.111.120,Edge 114.0.1823.67,Android 13,Mobile,True
68280,2025-05-13T16:01:45.399316,174.168.169.106,Chrome 114.0.5735.91,Windows 11,Desktop,True
81458,2025-05-06T17:55:09.150190,182.163.123.81,Safari 16.3,macOS 13,Desktop,True
9893,2025-05-20T03:52:04.368649,13.251.135.141,Safari 16.3,macOS 13,Desktop,True
19260,2025-05-16T06:59:15.415737,202.98.48.228,Safari 16.4,macOS 13,Desktop,True
76064,2025-05-22T23:49:12.693023,33.225.145.36,Firefox 114.0,Android 13,Tablet,True
48762,2025-05-23T18:22:23.643483,177.215.203.113,Safari 16.3,macOS 13,Desktop,True
78801,2025-05-24T16:27:52.028940,221.146.232.184,Safari 15.6,macOS 13,Desktop,True
39139,2025-05-02T13:31:22.407060,218.46.89.77,Chrome 113.0.0,Android 13,Mobile,True
86019,2025-05-25T04:09:30.016519,139.97.84.193,Edge 114.0.1823.67,Android 13,Mobile,True
49701,2025-05-14T00:21:50.027550,153.248.73.140,Safari 16.3,iOS 16,Mobile,True
90127,2025-05-05T03:30:29.922601,28.175.47.113,Safari 16.4,iOS 16,Mobile,True
43918,2025-05-26T13:07:56.997862,199.186.178.82,Safari 15.6,iOS 16,Mobile,True
8226,2025-05-19T09:40:52.243529,110.66.114.203,Chrome 115.0.5790.98,Windows 11,Tablet,True
24588,2025-05-11T17:35:39.735813,212.46.197.156,Edge 113.0.1774.57,Android 13,Mobile,True
35735,2025-05-02T07:40:14.112221,137.75.14.120,Edge 114.0.1823.67,Ubuntu 22.04,Desktop,True
45014,2025-05-11T18:59:49.225396,87.208.172.144,Firefox 112.0,Android 13,Mobile,True
77524,2025-04-29T02:11:45.574471,107.246.249.30,Safari 16.4,iOS 16,Tablet,True
368,2025-04-30T16:45:41.683823,182.189.177.37,Safari 15.6,iOS 16,Mobile,True
79421,2025-05-02T10:59:42.636050,114.209.168.208,Firefox 112.0,Android 13,Mobile,True
20331,2025-05-12T00:47:50.352072,202.27.177.21,Firefox 113.0.1,Windows 10,Desktop,True
75863,2025-05-28T00:51:30.328053,174.43.37.227,Firefox 114.0,Android 13,Tablet,False
32251,2025-05-12T11:10:34.325632,31.115.187.42,Safari 15.6,iOS 16,Mobile,True
75812,2025-05-10T21:09:53.446484,147.44.29.144,Chrome 115.0.5790.98,Android 13,Tablet,True
43111,2025-05-15T19:58:42.333156,199.12.190.91,Firefox 114.0,Android 13,Tablet,True
18796,2025-05-19T10:30:30.717513,175.53.2.44,Safari 16.4,iOS 16,Tablet,True
89380,2025-05-03T20:23:40.929848,200.43.130.82,Safari 16.4,iOS 16,Mobile,True
9105,2025-05-25T12:36:40.729047,211.79.62.202,Firefox 112.0,Windows 11,Desktop,True
45056,2025-05-10T12:33:58.979037,96.168.177.171,Firefox 114.0,Ubuntu 22.04,Desktop,True
74277,2025-05-01T06:25:26.652157,171.148.107.243,Safari 16.3,iOS 16,Mobile,True
18106,2025-04-30T12:46:22.367990,137.202.2.149,Safari 16.3,iOS 16,Mobile,True
63348,2025-05-28T03:26:36.514954,202.5.139.148,Safari 16.3,iOS 16,Tablet,True
85158,2025-05-21T07:38:44.088509,106.244.215.241,Firefox 114.0,Android 13,Tablet,True
22177,2025-05-01T14:01:15.904811,221.234.183.200,Chrome 115.0.5790.98,Ubuntu 22.04,Desktop,True
96603,2025-05-25T12:37:47.694509,196.214.241.222,Firefox 112.0,Windows 11,Tablet,True
36175,2025-05-06T19:35:08.572949,156.170.129.112,Safari 16.3,iOS 16,Tablet,True
28380,2025-05-20T12:22:20.319554,207.252.97.36,Edge 113.0.1774.57,Android 13,Mobile,True
98596,2025-05-11T12:17:38.355905,34.97.2.70,Chrome 113.0.0,Android 13,Mobile,True
94843,2025-05-18T05:04:15.137176,174.148.119.145,Safari 16.3,iOS 16,Tablet,True
68650,2025-05-17T07:08:23.614756,78.170.73.103,Edge 114.0.1823.67,Ubuntu 22.04,Desktop,False
82393,2025-05-06T04:32:49.799120,99.241.152.231,Chrome 114.0.5735.91,Windows 11,Desktop,True
19616,2025-05-02T00:37:46.855272,67.209.60.219,Chrome 115.0.5790.98,Android 13,Mobile,True
37514,2025-05-21T14:41:25.500795,118.47.42.240,Edge 113.0.1774.57,Windows 11,Tablet,True
53856,2025-05-26T08:42:42.346658,110.130.126.47,Safari 15.6,iOS 16,Tablet,True
48704,2025-04-29T11:21:53.964581,73.24.250.185,Edge 113.0.1774.57,Android 13,Tablet,True
1398,2025-05-01T13:20:08.597105,12.12.128.14,Safari 16.3,macOS 13,Desktop,True
59429,2025-05-08T11:13:47.000602,61.210.102.205,Safari 16.3,iOS 16,Tablet,True
48016,2025-05-27T17:33:12.950768,136.119.110.105,Safari 15.6,iOS 16,Tablet,True
38488,2025-04-30T14:08:34.477553,176.54.182.251,Safari 15.6,iOS 16,Tablet,True
72961,2025-05-02T07:43:55.934980,185.173.132.74,Edge 114.0.1823.67,Windows 10,Desktop,True
66367,2025-05-23T12:37:36.731110,197.57.8.170,Firefox 113.0.1,Android 13,Mobile,True
40416,2025-05-13T04:55:15.467953,128.85.23.198,Chrome 113.0.0,Android 13,Mobile,True
11495,2025-04-29T20:18:17.280589,202.71.224.238,Chrome 114.0.5735.91,Windows 11,Tablet,True
31838,2025-05-23T15:00:39.903797,96.230.163.41,Safari 16.4,iOS 16,Tablet,True
65339,2025-05-16T13:18:00.443755,4.163.3.153,Safari 16.4,iOS 16,Tablet,True
29472,2025-05-26T17:30:12.806183,176.191.111.196,Chrome 114.0.5735.91,Android 13,Tablet,True
45835,2025-05-02T06:06:31.102738,195.228.144.31,Edge 113.0.1774.57,Ubuntu 22.04,Desktop,True
60384,2025-04-28T23:33:32.803383,117.165.178.86,Safari 16.3,iOS 16,Tablet,True
10671,2025-05-13T16:24:38.646650,144.71.56.14,Firefox 112.0,Windows 11,Tablet,True
43311,2025-05-14T17:41:53.380730,181.145.47.47,Safari 15.6,iOS 16,Mobile,True
83002,2025-05-21T16:13:44.395606,214.236.75.184,Edge 113.0.1774.57,Windows 11,Desktop,True
21614,2025-05-13T01:37:52.316109,220.132.163.114,Safari 16.3,iOS 16,Mobile,True
27817,2025-05-21T20:55:50.051800,145.201.168.47,Safari 15.6,macOS 13,Desktop,True
35616,2025-05-15T21:18:56.384735,147.16.246.70,Chrome 114.0.5735.91,Windows 10,Desktop,True
53681,2025-05-26T21:39:37.833140,130.222.115.110,Chrome 114.0.5735.91,Ubuntu 22.04,Desktop,True
848,2025-05-10T02:56:09.042823,150.118.184.152,Firefox 114.0,Android 13,Mobile,True
59496,2025-05-25T18:24:39.952937,206.217.83.202,Safari 15.6,macOS 13,Desktop,True
45616,2025-05-01T20:46:25.734303,158.48.15.9,Chrome 113.0.0,Windows 11,Tablet,True
74054,2025-05-24T07:38:52.817072,92.192.195.75,Firefox 114.0,Android 13,Mobile,True
25549,2025-05-15T04:29:13.499810,161.70.62.144,Safari 16.3,macOS 13,Desktop,True
43159,2025-05-13T15:23:03.733731,140.48.43.56,Safari 16.3,iOS 16,Mobile,True
45005,2025-05-12T14:23:22.415414,47.25.108.203,Edge 113.0.1774.57,Windows 11,Desktop,True
82034,2025-05-14T17:05:59.513239,128.71.234.117,Safari 16.3,macOS 13,Desktop,True
3230,2025-05-17T03:38:05.238956,13.197.96.233,Chrome 113.0.0,Windows 10,Desktop,True
59345,2025-04-30T07:14:39.557915,198.210.130.132,Firefox 114.0,Android 13,Tablet,True
86470,2025-05-20T03:58:06.050239,145.111.227.8,Chrome 113.0.0,Android 13,Mobile,True
97528,2025-05-27T08:53:25.641554,11.195.215.203,Chrome 115.0.5790.98,Android 13,Mobile,True
85759,2025-04-29T11:41:37.661233,157.240.44.104,Safari 15.6,macOS 13,Desktop,True
32160,2025-05-27T23:41:40.770447,182.239.55.148,Chrome 113.0.0,Android 13,Mobile,True
13309,2025-05-02T02:31:52.355121,66.85.125.208,Firefox 114.0,Windows 10,Desktop,True
17658,2025-05-07T18:44:15.244274,187.181.108.186,Edge 114.0.1823.67,Windows 11,Desktop,True
55188,2025-05-11T20:20:47.647983,169.187.128.233,Edge 114.0.1823.67,Android 13,Mobile,True
82529,2025-04-30T11:32:09.810731,141.188.171.225,Firefox 114.0,Android 13,Tablet,True
27875,2025-05-11T13:11:10.334787,213.92.164.164,Chrome 114.0.5735.91,Windows 11,Tablet,True
66024,2025-05-17T07:08:57.259259,119.82.217.50,Safari 16.3,iOS 16,Mobile,True
85242,2025-05-13T02:56:18.164908,87.65.62.99,Edge 114.0.1823.67,Ubuntu 22.04,Desktop,True
48562,2025-05-24T17:10:46.239947,85.223.121.39,Safari 16.3,iOS 16,Tablet,True
79075,2025-05-23T15:05:51.755027,201.89.47.157,Safari 15.6,iOS 16,Mobile,True
96946,2025-04-29T17:03:43.218561,20.86.182.16,Chrome 113.0.0,Windows 11,Desktop,True
63714,2025-05-26T01:58:10.816240,211.148.78.53,Safari 15.6,iOS 16,Tablet,True
11744,2025-05-02T07:06:48.270518,212.160.56.227,Safari 16.3,macOS 13,Desktop,True
37172,2025-05-23T14:14:25.377483,128.237.64.164,Chrome 115.0.5790.98,Ubuntu 22.04,Desktop,True
3230,2025-05-01T15:24:07.724311,221.78.174.13,Safari 16.3,iOS 16,Mobile,True
88971,2025-05-09T01:00:13.071372,129.254.144.89,Edge 113.0.1774.57,Android 13,Mobile,True
31932,2025-05-06T19:09:53.645709,92.144.148.173,Safari 16.3,macOS 13,Desktop,True
29134,2025-04-30T12:01:48.841715,193.162.64.212,Safari 16.4,iOS 16,Mobile,True
38662,2025-05-07T17:33:47.041888,131.99.169.214,Chrome 114.0.5735.91,Android 13,Tablet,True
86861,2025-05-04T23:40:09.621592,96.170.205.188,Chrome 113.0.0,Windows 11,Tablet,True
83267,2025-05-03T13:17:41.715193,65.127.69.191,Chrome 113.0.0,Windows 11,Tablet,True
89796,2025-05-02T11:25:35.877761,76.12.30.225,Safari 15.6,iOS 16,Mobile,True
93258,2025-05-27T12:06:37.140327,221.79.186.149,Edge 113.0.1774.57,Windows 11,Desktop,True
37070,2025-05-22T21:53:26.097320,160.186.211.132,Edge 113.0.1774.57,Windows 11,Desktop,True
38508,2025-05-09T01:15:23.884148,170.34.79.118,Chrome 114.0.5735.91,Windows 11,Desktop,True
75437,2025-05-23T00:19:32.835585,43.219.205.158,Safari 15.6,iOS 16,Tablet,True
68687,2025-05-01T22:56:00.226573,176.163.203.86,Edge 114.0.1823.67,Android 13,Mobile,True
71004,2025-05-06T16:49:17.481246,222.116.60.106,Safari 16.3,iOS 16,Mobile,True
66648,2025-05-18T10:20:16.634587,133.225.58.160,Edge 114.0.1823.67,Windows 10,Desktop,True
31172,2025-05-06T19:05:26.269964,200.26.172.150,Safari 15.6,iOS 16,Tablet,True
2461,2025-04-30T07:39:13.115724,37.240.154.241,Safari 15.6,iOS 16,Mobile,True
70945,2025-05-14T14:10:58.471870,146.211.18.69,Firefox 113.0.1,Windows 11,Tablet,True
30297,2025-05-12T00:21:39.662766,164.32.190.236,Safari 16.4,iOS 16,Mobile,True
75344,2025-05-10T23:58:48.371047,176.249.40.145,Safari 16.3,iOS 16,Tablet,True
86656,2025-05-27T06:35:34.963676,15.47.76.75,Safari 16.4,iOS 16,Tablet,True
71487,2025-05-04T06:20:53.705329,179.56.127.175,Firefox 113.0.1,Android 13,Mobile,True
26629,2025-05-27T15:40:06.756243,113.2.106.173,Chrome 114.0.5735.91,Android 13,Tablet,True
33013,2025-05-17T01:00:26.613590,16.81.54.65,Safari 16.4,iOS 16,Tablet,True
36475,2025-05-15T03:19:28.301940,178.46.17.160,Firefox 114.0,Android 13,Mobile,True
57807,2025-05-26T11:28:04.284315,220.177.23.16,Safari 16.3,iOS 16,Tablet,True
67448,2025-05-13T19:53:02.261387,174.3.140.219,Chrome 115.0.5790.98,Android 13,Mobile,True
12960,2025-05-11T14:46:11.850841,19.113.92.138,Chrome 114.0.5735.91,Ubuntu 22.04,Desktop,True
96111,2025-05-06T18:28:36.574053,194.255.155.245,Firefox 114.0,Android 13,Mobile,True
41345,2025-05-12T01:51:18.702475,125.163.241.86,Safari 16.3,iOS 16,Mobile,True
95806,2025-05-03T03:26:21.489105,200.29.111.55,Safari 15.6,iOS 16,Tablet,True
38392,2025-05-16T09:21:27.204201,27.130.130.231,Chrome 114.0.5735.91,Android 13,Tablet,True
33161,2025-05-22T12:26:14.831831,51.103.147.66,Chrome 113.0.0,Windows 11,Tablet,True
1246,2025-05-01T10:09:03.958854,33.230.72.212,Chrome 115.0.5790.98,Windows 10,Desktop,True
55978,2025-04-29T08:09:57.033407,2.45.42.223,Firefox 112.0,Android 13,Mobile,True
67522,2025-05-15T19:38:17.296315,214.64.114.91,Safari 16.3,macOS 13,Desktop,True
74858,2025-05-07T23:08:16.568536,55.228.31.29,Edge 113.0.1774.57,Android 13,Mobile,True
2474,2025-05-26T15:19:41.549375,210.45.224.227,Edge 113.0.1774.57,Android 13,Mobile,True
2253,2025-05-11T14:06:45.447938,173.254.0.14,Firefox 114.0,Windows 10,Desktop,True
86771,2025-05-14T04:54:26.973856,194.247.189.126,Safari 16.4,macOS 13,Desktop,True
32860,2025-05-18T07:00:07.319362,130.15.230.118,Edge 113.0.1774.57,Android 13,Mobile,True
97592,2025-05-18T14:24:19.089614,202.83.55.135,Firefox 112.0,Windows 11,Desktop,True
82520,2025-05-01T02:16:26.100722,72.85.117.10,Chrome 115.0.5790.98,Windows 11,Desktop,True
39222,2025-04-30T01:35:38.323719,107.105.221.81,Safari 16.4,iOS 16,Tablet,True
36700,2025-05-23T17:09:53.730142,130.49.1.1,Firefox 114.0,Windows 11,Tablet,True
80506,2025-05-27T16:49:12.539197,206.183.28.43,Firefox 112.0,Ubuntu 22.04,Desktop,True
81576,2025-05-06T02:02:40.047652,202.37.3.132,Safari 16.4,iOS 16,Tablet,True
29631,2025-05-18T23:59:15.570066,15.138.205.35,Chrome 115.0.5790.98,Windows 10,Desktop,True
97626,2025-05-21T11:37:56.837301,57.168.8.194,Firefox 113.0.1,Android 13,Mobile,True
55248,2025-04-28T18:03:24.624441,183.117.206.222,Safari 16.4,iOS 16,Mobile,True
14714,2025-05-24T06:17:26.558413,170.249.128.64,Firefox 113.0.1,Android 13,Mobile,True
98546,2025-05-01T14:19:49.220096,118.176.41.142,Safari 16.4,iOS 16,Tablet,True
98931,2025-05-22T04:19:54.112876,137.234.208.179,Firefox 114.0,Android 13,Tablet,True
32506,2025-05-26T23:57:37.433516,207.36.33.194,Safari 15.6,iOS 16,Mobile,True
47544,2025-05-22T00:44:29.793409,214.251.253.89,Chrome 113.0.0,Android 13,Mobile,True
21843,2025-05-25T04:56:19.742351,156.152.19.8,Edge 114.0.1823.67,Android 13,Mobile,True
25927,2025-05-08T01:04:21.132920,20.240.148.244,Edge 113.0.1774.57,Windows 11,Desktop,True
57410,2025-05-11T18:47:20.658487,187.76.132.231,Edge 114.0.1823.67,Android 13,Mobile,True
45223,2025-05-03T16:27:10.666998,84.166.148.59,Firefox 114.0,Windows 11,Tablet,True
28634,2025-05-21T10:36:22.431113,210.214.145.129,Firefox 114.0,Android 13,Tablet,True
47205,2025-05-05T01:31:56.212284,29.113.62.11,Chrome 113.0.0,Windows 11,Tablet,True
60718,2025-05-01T01:12:14.232821,223.188.209.231,Firefox 114.0,Windows 10,Desktop,True
57927,2025-05-22T14:41:13.955780,212.146.119.27,Firefox 113.0.1,Ubuntu 22.04,Desktop,True
81854,2025-05-11T00:38:28.474002,111.190.233.231,Safari 16.3,iOS 16,Tablet,True
56656,2025-05-02T03:43:30.534380,114.32.186.138,Firefox 114.0,Android 13,Tablet,True
39772,2025-05-01T08:22:05.473156,101.10.59.225,Edge 114.0.1823.67,Windows 11,Desktop,True
17217,2025-05-18T14:17:17.790064,203.52.51.206,Edge 113.0.1774.57,Android 13,Tablet,True
41508,2025-05-24T16:30:15.133475,131.106.210.18,Edge 114.0.1823.67,Windows 10,Desktop,True
9043,2025-05-15T04:39:55.551322,218.188.25.79,Firefox 114.0,Windows 11,Tablet,True
1677,2025-05-25T07:02:35.035311,179.181.133.225,Chrome 115.0.5790.98,Android 13,Mobile,True
71200,2025-05-14T08:12:48.997533,194.93.15.132,Edge 114.0.1823.67,Android 13,Mobile,True
9629,2025-05-20T21:39:31.939943,131.229.218.196,Safari 15.6,iOS 16,Mobile,True
3275,2025-05-11T20:14:08.995909,182.94.46.57,Safari 16.3,iOS 16,Tablet,True
83032,2025-05-04T03:50:09.254390,18.218.70.28,Safari 16.4,iOS 16,Tablet,True
67917,2025-05-11T23:10:33.581137,63.53.229.37,Safari 16.4,macOS 13,Desktop,True
31613,2025-05-08T22:06:15.590771,63.3.145.15,Edge 113.0.1774.57,Windows 10,Desktop,True
16379,2025-05-01T06:14:11.672621,209.243.239.114,Chrome 114.0.5735.91,Android 13,Tablet,True
84614,2025-05-16T20:21:09.558597,200.243.171.231,Safari 16.4,iOS 16,Tablet,True
78178,2025-05-13T20:02:33.887275,43.160.163.227,Safari 15.6,macOS 13,Desktop,True
42215,2025-05-10T22:30:34.682179,170.163.44.237,Firefox 112.0,Android 13,Tablet,True
91656,2025-05-25T13:50:30.775324,187.13.242.32,Safari 16.3,iOS 16,Mobile,True
